Test (2B): leader backs up quickly over incorrect follower logs ...
2024/03/04 23:24:47 003644 VOTE Server 0 started election for term 1`
2024/03/04 23:24:47 003669 VOTE Server 1 received requestVote | term: 1, candidateId: 0, lastLogIndex: 0, lastLogTerm: 0
2024/03/04 23:25:01 145978 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 145978 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 145979 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 145979 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 145981 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 145982 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 145986 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:01 146984 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 146984 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:01 146986 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 146986 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 146986 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 146987 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 146988 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 146991 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 146991 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 146995 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:01 147094 VOTE Server 4 started election for term 7
2024/03/04 23:25:01 147988 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 147988 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 147989 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 147988 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:01 147990 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 147990 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 147991 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:01 147992 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 147993 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 147996 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 148989 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 148990 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 148989 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:01 148991 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 148991 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 148992 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:01 148992 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 148994 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 148995 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 148995 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 149995 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 149995 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 149996 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 149997 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 23:25:01 149997 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:01 149997 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 149999 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 150000 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 23:25:01 150001 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:01 150003 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:01 150087 LOG1 Server 3 received command 7078690772992858950 | term: 29, index: 52
2024/03/04 23:25:02 151002 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 151003 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 53
2024/03/04 23:25:02 151003 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 151003 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 53
2024/03/04 23:25:02 151005 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 53
2024/03/04 23:25:02 151006 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 53
2024/03/04 23:25:02 151007 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 1
2024/03/04 23:25:02 151008 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 151009 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 151009 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 1
2024/03/04 23:25:02 151067 CMIT Server 3 applied command 7078690772992858950 | term: 29, index: 52
2024/03/04 23:25:02 151595 VOTE Server 4 started election for term 8
2024/03/04 23:25:02 152011 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 152013 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 152013 APND Server 3 sending appendEntries to 0 | nextIndex: 53, logLength: 53
2024/03/04 23:25:02 152016 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 53
2024/03/04 23:25:02 152016 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 152017 APND Server 3 sending appendEntries to 1 | nextIndex: 53, logLength: 53
2024/03/04 23:25:02 152018 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 53
2024/03/04 23:25:02 152018 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 52, prevLogTerm: 29, leaderCommit: 52, entries: 0
2024/03/04 23:25:02 152021 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 52, prevLogTerm: 29, leaderCommit: 52, entries: 0
2024/03/04 23:25:02 152024 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 152113 CMIT Server 0 applied command 7078690772992858950 | term: 29, index: 52
2024/03/04 23:25:02 152114 CMIT Server 1 applied command 7078690772992858950 | term: 29, index: 52
2024/03/04 23:25:02 152159 LOG1 Server 3 received command 7159267603273732925 | term: 29, index: 53
2024/03/04 23:25:02 153016 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 153017 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 153017 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 153016 APND Server 3 sending appendEntries to 0 | nextIndex: 53, logLength: 54
2024/03/04 23:25:02 153019 APND Server 3 sending appendEntries to 1 | nextIndex: 53, logLength: 54
2024/03/04 23:25:02 153020 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 54
2024/03/04 23:25:02 153021 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 54
2024/03/04 23:25:02 153022 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 52, prevLogTerm: 29, leaderCommit: 52, entries: 1
2024/03/04 23:25:02 153024 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 52, prevLogTerm: 29, leaderCommit: 52, entries: 1
2024/03/04 23:25:02 153025 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 153173 CMIT Server 3 applied command 7159267603273732925 | term: 29, index: 53
2024/03/04 23:25:02 154024 APND Server 3 sending appendEntries to 0 | nextIndex: 54, logLength: 54
2024/03/04 23:25:02 154024 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 54
2024/03/04 23:25:02 154027 APND Server 3 sending appendEntries to 1 | nextIndex: 54, logLength: 54
2024/03/04 23:25:02 154028 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 54
2024/03/04 23:25:02 154024 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 154029 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 154032 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 154033 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 154034 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 53, prevLogTerm: 29, leaderCommit: 53, entries: 0
2024/03/04 23:25:02 154034 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 53, prevLogTerm: 29, leaderCommit: 53, entries: 0
2024/03/04 23:25:02 154124 CMIT Server 1 applied command 7159267603273732925 | term: 29, index: 53
2024/03/04 23:25:02 154125 CMIT Server 0 applied command 7159267603273732925 | term: 29, index: 53
2024/03/04 23:25:02 154229 LOG1 Server 3 received command 5839318536882334525 | term: 29, index: 54
2024/03/04 23:25:02 155033 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 155033 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 55
2024/03/04 23:25:02 155034 APND Server 3 sending appendEntries to 1 | nextIndex: 54, logLength: 55
2024/03/04 23:25:02 155034 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 55
2024/03/04 23:25:02 155035 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 155035 APND Server 3 sending appendEntries to 0 | nextIndex: 54, logLength: 55
2024/03/04 23:25:02 155036 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 155037 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 53, prevLogTerm: 29, leaderCommit: 53, entries: 1
2024/03/04 23:25:02 155038 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 53, prevLogTerm: 29, leaderCommit: 53, entries: 1
2024/03/04 23:25:02 155042 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 155182 CMIT Server 3 applied command 5839318536882334525 | term: 29, index: 54
2024/03/04 23:25:02 155502 VOTE Server 4 started election for term 9
2024/03/04 23:25:02 156042 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 55
2024/03/04 23:25:02 156042 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 156043 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 156043 APND Server 3 sending appendEntries to 0 | nextIndex: 55, logLength: 55
2024/03/04 23:25:02 156044 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 156044 APND Server 3 sending appendEntries to 1 | nextIndex: 55, logLength: 55
2024/03/04 23:25:02 156045 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 55
2024/03/04 23:25:02 156047 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 54, prevLogTerm: 29, leaderCommit: 54, entries: 0
2024/03/04 23:25:02 156048 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 54, prevLogTerm: 29, leaderCommit: 54, entries: 0
2024/03/04 23:25:02 156053 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 156152 CMIT Server 0 applied command 5839318536882334525 | term: 29, index: 54
2024/03/04 23:25:02 156152 CMIT Server 1 applied command 5839318536882334525 | term: 29, index: 54
2024/03/04 23:25:02 156297 LOG1 Server 3 received command 120058908073793990 | term: 29, index: 55
2024/03/04 23:25:02 157053 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 56
2024/03/04 23:25:02 157053 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 157054 APND Server 3 sending appendEntries to 0 | nextIndex: 55, logLength: 56
2024/03/04 23:25:02 157056 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 56
2024/03/04 23:25:02 157056 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 157057 APND Server 3 sending appendEntries to 1 | nextIndex: 55, logLength: 56
2024/03/04 23:25:02 157058 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 157059 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 54, prevLogTerm: 29, leaderCommit: 54, entries: 1
2024/03/04 23:25:02 157061 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 54, prevLogTerm: 29, leaderCommit: 54, entries: 1
2024/03/04 23:25:02 157064 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 157111 CMIT Server 3 applied command 120058908073793990 | term: 29, index: 55
2024/03/04 23:25:02 158061 APND Server 3 sending appendEntries to 0 | nextIndex: 56, logLength: 56
2024/03/04 23:25:02 158062 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 158062 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 56
2024/03/04 23:25:02 158063 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 56
2024/03/04 23:25:02 158064 APND Server 3 sending appendEntries to 1 | nextIndex: 56, logLength: 56
2024/03/04 23:25:02 158062 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 158065 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 55, prevLogTerm: 29, leaderCommit: 55, entries: 0
2024/03/04 23:25:02 158067 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 158067 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 55, prevLogTerm: 29, leaderCommit: 55, entries: 0
2024/03/04 23:25:02 158071 CMIT Server 0 applied command 120058908073793990 | term: 29, index: 55
2024/03/04 23:25:02 158071 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 158173 CMIT Server 1 applied command 120058908073793990 | term: 29, index: 55
2024/03/04 23:25:02 158353 LOG1 Server 3 received command 3861359889463935561 | term: 29, index: 56
2024/03/04 23:25:02 159062 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 57
2024/03/04 23:25:02 159062 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 159063 APND Server 3 sending appendEntries to 1 | nextIndex: 56, logLength: 57
2024/03/04 23:25:02 159063 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 159064 APND Server 3 sending appendEntries to 0 | nextIndex: 56, logLength: 57
2024/03/04 23:25:02 159066 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 57
2024/03/04 23:25:02 159066 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 159067 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 159068 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 55, prevLogTerm: 29, leaderCommit: 55, entries: 1
2024/03/04 23:25:02 159069 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 55, prevLogTerm: 29, leaderCommit: 55, entries: 1
2024/03/04 23:25:02 159133 CMIT Server 3 applied command 3861359889463935561 | term: 29, index: 56
2024/03/04 23:25:02 159877 VOTE Server 4 started election for term 10
2024/03/04 23:25:02 160072 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:02 160073 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 160073 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 57
2024/03/04 23:25:02 160074 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 57
2024/03/04 23:25:02 160075 APND Server 3 sending appendEntries to 1 | nextIndex: 57, logLength: 57
2024/03/04 23:25:02 160075 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:02 160078 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 56, prevLogTerm: 29, leaderCommit: 56, entries: 0
2024/03/04 23:25:02 160078 APND Server 3 sending appendEntries to 0 | nextIndex: 57, logLength: 57
2024/03/04 23:25:02 160081 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 56, prevLogTerm: 29, leaderCommit: 56, entries: 0
2024/03/04 23:25:02 160081 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:02 160084 CMIT Server 1 applied command 3861359889463935561 | term: 29, index: 56
2024/03/04 23:25:02 160087 CMIT Server 0 applied command 3861359889463935561 | term: 29, index: 56
2024/03/04 23:25:02 160212 LOG1 Server 3 received command 1953513615418053998 | term: 29, index: 57
2024/03/04 23:25:03 161074 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 58
2024/03/04 23:25:03 161075 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 58
2024/03/04 23:25:03 161074 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 161077 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 161077 APND Server 3 sending appendEntries to 0 | nextIndex: 57, logLength: 58
2024/03/04 23:25:03 161078 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 161078 APND Server 3 sending appendEntries to 1 | nextIndex: 57, logLength: 58
2024/03/04 23:25:03 161080 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 56, prevLogTerm: 29, leaderCommit: 56, entries: 1
2024/03/04 23:25:03 161081 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 56, prevLogTerm: 29, leaderCommit: 56, entries: 1
2024/03/04 23:25:03 161085 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 161153 CMIT Server 3 applied command 1953513615418053998 | term: 29, index: 57
2024/03/04 23:25:03 162075 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 58
2024/03/04 23:25:03 162075 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 162075 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 162076 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 58
2024/03/04 23:25:03 162077 APND Server 3 sending appendEntries to 0 | nextIndex: 58, logLength: 58
2024/03/04 23:25:03 162077 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 162078 APND Server 3 sending appendEntries to 1 | nextIndex: 58, logLength: 58
2024/03/04 23:25:03 162080 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 57, prevLogTerm: 29, leaderCommit: 57, entries: 0
2024/03/04 23:25:03 162081 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 57, prevLogTerm: 29, leaderCommit: 57, entries: 0
2024/03/04 23:25:03 162083 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 162112 CMIT Server 1 applied command 1953513615418053998 | term: 29, index: 57
2024/03/04 23:25:03 162112 CMIT Server 0 applied command 1953513615418053998 | term: 29, index: 57
2024/03/04 23:25:03 162269 LOG1 Server 3 received command 2656894564198253813 | term: 29, index: 58
2024/03/04 23:25:03 163083 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 163084 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 59
2024/03/04 23:25:03 163085 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 163085 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 163087 APND Server 3 sending appendEntries to 1 | nextIndex: 58, logLength: 59
2024/03/04 23:25:03 163089 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 59
2024/03/04 23:25:03 163090 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 57, prevLogTerm: 29, leaderCommit: 57, entries: 1
2024/03/04 23:25:03 163092 APND Server 3 sending appendEntries to 0 | nextIndex: 58, logLength: 59
2024/03/04 23:25:03 163093 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 163095 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 57, prevLogTerm: 29, leaderCommit: 57, entries: 1
2024/03/04 23:25:03 163191 CMIT Server 3 applied command 2656894564198253813 | term: 29, index: 58
2024/03/04 23:25:03 163603 VOTE Server 4 started election for term 11
2024/03/04 23:25:03 164095 APND Server 3 sending appendEntries to 0 | nextIndex: 59, logLength: 59
2024/03/04 23:25:03 164096 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 59
2024/03/04 23:25:03 164096 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 164098 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 59
2024/03/04 23:25:03 164098 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 164099 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 58, prevLogTerm: 29, leaderCommit: 58, entries: 0
2024/03/04 23:25:03 164100 APND Server 3 sending appendEntries to 1 | nextIndex: 59, logLength: 59
2024/03/04 23:25:03 164102 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 164103 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 58, prevLogTerm: 29, leaderCommit: 58, entries: 0
2024/03/04 23:25:03 164106 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 164129 CMIT Server 0 applied command 2656894564198253813 | term: 29, index: 58
2024/03/04 23:25:03 164130 CMIT Server 1 applied command 2656894564198253813 | term: 29, index: 58
2024/03/04 23:25:03 164145 LOG1 Server 3 received command 8908278353118113279 | term: 29, index: 59
2024/03/04 23:25:03 165100 APND Server 3 sending appendEntries to 0 | nextIndex: 59, logLength: 60
2024/03/04 23:25:03 165101 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 60
2024/03/04 23:25:03 165101 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 60
2024/03/04 23:25:03 165102 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 165103 APND Server 3 sending appendEntries to 1 | nextIndex: 59, logLength: 60
2024/03/04 23:25:03 165104 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 165105 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 58, prevLogTerm: 29, leaderCommit: 58, entries: 1
2024/03/04 23:25:03 165106 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 58, prevLogTerm: 29, leaderCommit: 58, entries: 1
2024/03/04 23:25:03 165108 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 165109 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 165311 CMIT Server 3 applied command 8908278353118113279 | term: 29, index: 59
2024/03/04 23:25:03 166102 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 60
2024/03/04 23:25:03 166103 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 166103 APND Server 3 sending appendEntries to 1 | nextIndex: 60, logLength: 60
2024/03/04 23:25:03 166104 APND Server 2 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 166105 APND Server 3 sending appendEntries to 0 | nextIndex: 60, logLength: 60
2024/03/04 23:25:03 166106 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 60
2024/03/04 23:25:03 166107 APND Server 1 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 59, prevLogTerm: 29, leaderCommit: 59, entries: 0
2024/03/04 23:25:03 166108 APND Server 2 sending appendEntries to 0 | nextIndex: 2, logLength: 102
2024/03/04 23:25:03 166109 APND Server 0 received appendEntries | term: 29, leaderId: 3, prevLogIndex: 59, prevLogTerm: 29, leaderCommit: 59, entries: 0
2024/03/04 23:25:03 166112 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 166167 CMIT Server 0 applied command 8908278353118113279 | term: 29, index: 59
2024/03/04 23:25:03 166168 CMIT Server 1 applied command 8908278353118113279 | term: 29, index: 59
2024/03/04 23:25:03 166222 LOG1 Server 3 received command 3007475779123842807 | term: 29, index: 60
2024/03/04 23:25:03 167117 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 61
2024/03/04 23:25:03 167118 APND Server 2 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 23:25:03 167119 APND Server 3 sending appendEntries to 0 | nextIndex: 60, logLength: 61
2024/03/04 23:25:03 167119 APND Server 2 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 23:25:03 167120 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 61
2024/03/04 23:25:03 167121 APND Server 3 sending appendEntries to 1 | nextIndex: 60, logLength: 61
