Test (2B): leader backs up quickly over incorrect follower logs ...
2024/03/04 22:12:54 004164 VOTE Server 1 started election for term 1
2024/03/04 22:12:54 004192 VOTE Server 2 received requestVote | term: 1, candidateId: 1, lastLogIndex: 0, lastLogTerm: 0
2024/03/04 22:13:07 135910 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 135947 CMIT Server 2 applied command 8086743808545476408 | term: 3, index: 20
2024/03/04 22:13:07 135972 CMIT Server 1 applied command 856626017841962133 | term: 3, index: 21
2024/03/04 22:13:07 136056 CMIT Server 2 applied command 856626017841962133 | term: 3, index: 21
2024/03/04 22:13:07 136082 CMIT Server 1 applied command 3040821713229766856 | term: 3, index: 22
2024/03/04 22:13:07 136158 CMIT Server 2 applied command 3040821713229766856 | term: 3, index: 22
2024/03/04 22:13:07 136192 CMIT Server 1 applied command 6180498411063837409 | term: 3, index: 23
2024/03/04 22:13:07 136268 CMIT Server 2 applied command 6180498411063837409 | term: 3, index: 23
2024/03/04 22:13:07 136294 CMIT Server 1 applied command 4252064161475242662 | term: 3, index: 24
2024/03/04 22:13:07 136373 CMIT Server 2 applied command 4252064161475242662 | term: 3, index: 24
2024/03/04 22:13:07 136396 CMIT Server 1 applied command 7593552231185441844 | term: 3, index: 25
2024/03/04 22:13:07 136480 CMIT Server 2 applied command 7593552231185441844 | term: 3, index: 25
2024/03/04 22:13:07 136503 CMIT Server 1 applied command 3110691813436272743 | term: 3, index: 26
2024/03/04 22:13:07 136589 CMIT Server 2 applied command 3110691813436272743 | term: 3, index: 26
2024/03/04 22:13:07 136614 CMIT Server 1 applied command 1990832631569746419 | term: 3, index: 27
2024/03/04 22:13:07 136702 CMIT Server 2 applied command 1990832631569746419 | term: 3, index: 27
2024/03/04 22:13:07 136724 CMIT Server 1 applied command 1413363233909204787 | term: 3, index: 28
2024/03/04 22:13:07 136813 CMIT Server 2 applied command 1413363233909204787 | term: 3, index: 28
2024/03/04 22:13:07 136826 CMIT Server 1 applied command 7906892944467381801 | term: 3, index: 29
2024/03/04 22:13:07 136910 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 136910 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 136911 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:07 136911 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 136912 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 136912 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 136913 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 136915 CMIT Server 2 applied command 7906892944467381801 | term: 3, index: 29
2024/03/04 22:13:07 136915 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 136917 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 136917 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 136927 CMIT Server 1 applied command 6315336274288487623 | term: 3, index: 30
2024/03/04 22:13:07 137018 CMIT Server 2 applied command 6315336274288487623 | term: 3, index: 30
2024/03/04 22:13:07 137030 CMIT Server 1 applied command 7140354745370833057 | term: 3, index: 31
2024/03/04 22:13:07 137125 CMIT Server 2 applied command 7140354745370833057 | term: 3, index: 31
2024/03/04 22:13:07 137137 CMIT Server 1 applied command 3125309089382741818 | term: 3, index: 32
2024/03/04 22:13:07 137236 CMIT Server 2 applied command 3125309089382741818 | term: 3, index: 32
2024/03/04 22:13:07 137248 CMIT Server 1 applied command 2096061485972153129 | term: 3, index: 33
2024/03/04 22:13:07 137344 CMIT Server 2 applied command 2096061485972153129 | term: 3, index: 33
2024/03/04 22:13:07 137356 CMIT Server 1 applied command 4973318338797155740 | term: 3, index: 34
2024/03/04 22:13:07 137445 CMIT Server 2 applied command 4973318338797155740 | term: 3, index: 34
2024/03/04 22:13:07 137468 CMIT Server 1 applied command 4093045190396807085 | term: 3, index: 35
2024/03/04 22:13:07 137554 CMIT Server 2 applied command 4093045190396807085 | term: 3, index: 35
2024/03/04 22:13:07 137579 CMIT Server 1 applied command 9160029191681082778 | term: 3, index: 36
2024/03/04 22:13:07 137660 CMIT Server 2 applied command 9160029191681082778 | term: 3, index: 36
2024/03/04 22:13:07 137685 CMIT Server 1 applied command 5583154994452951022 | term: 3, index: 37
2024/03/04 22:13:07 137767 CMIT Server 2 applied command 5583154994452951022 | term: 3, index: 37
2024/03/04 22:13:07 137791 CMIT Server 1 applied command 7557130457571232744 | term: 3, index: 38
2024/03/04 22:13:07 137869 CMIT Server 2 applied command 7557130457571232744 | term: 3, index: 38
2024/03/04 22:13:07 137893 CMIT Server 1 applied command 5559780367365793450 | term: 3, index: 39
2024/03/04 22:13:07 137915 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 137915 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 137922 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 137923 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 137924 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 137927 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 137928 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 137929 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:07 137930 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 137932 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 137973 CMIT Server 2 applied command 5559780367365793450 | term: 3, index: 39
2024/03/04 22:13:07 137998 CMIT Server 1 applied command 313213636250777358 | term: 3, index: 40
2024/03/04 22:13:07 138081 CMIT Server 2 applied command 313213636250777358 | term: 3, index: 40
2024/03/04 22:13:07 138081 VOTE Server 4 started election for term 5
2024/03/04 22:13:07 138108 CMIT Server 1 applied command 2742602272109884773 | term: 3, index: 41
2024/03/04 22:13:07 138182 CMIT Server 2 applied command 2742602272109884773 | term: 3, index: 41
2024/03/04 22:13:07 138216 CMIT Server 1 applied command 6862297081237348333 | term: 3, index: 42
2024/03/04 22:13:07 138290 CMIT Server 2 applied command 6862297081237348333 | term: 3, index: 42
2024/03/04 22:13:07 138319 CMIT Server 1 applied command 3900185574229205270 | term: 3, index: 43
2024/03/04 22:13:07 138400 CMIT Server 2 applied command 3900185574229205270 | term: 3, index: 43
2024/03/04 22:13:07 138428 CMIT Server 1 applied command 3832344049297673674 | term: 3, index: 44
2024/03/04 22:13:07 138511 CMIT Server 2 applied command 3832344049297673674 | term: 3, index: 44
2024/03/04 22:13:07 138540 CMIT Server 1 applied command 187399448291451156 | term: 3, index: 45
2024/03/04 22:13:07 138620 CMIT Server 2 applied command 187399448291451156 | term: 3, index: 45
2024/03/04 22:13:07 138643 CMIT Server 1 applied command 6457866296686098938 | term: 3, index: 46
2024/03/04 22:13:07 138721 CMIT Server 2 applied command 6457866296686098938 | term: 3, index: 46
2024/03/04 22:13:07 138745 CMIT Server 1 applied command 8800047255220074741 | term: 3, index: 47
2024/03/04 22:13:07 138831 CMIT Server 2 applied command 8800047255220074741 | term: 3, index: 47
2024/03/04 22:13:07 138853 CMIT Server 1 applied command 8292025443419275665 | term: 3, index: 48
2024/03/04 22:13:07 138918 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 138918 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 138919 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 138920 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 138922 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:07 138924 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 138923 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 138927 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 138933 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 138930 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 138944 CMIT Server 2 applied command 8292025443419275665 | term: 3, index: 48
2024/03/04 22:13:07 138965 CMIT Server 1 applied command 9137450353324703072 | term: 3, index: 49
2024/03/04 22:13:07 139046 CMIT Server 2 applied command 9137450353324703072 | term: 3, index: 49
2024/03/04 22:13:07 139070 CMIT Server 1 applied command 6511507050216740714 | term: 3, index: 50
2024/03/04 22:13:07 139151 CMIT Server 2 applied command 6511507050216740714 | term: 3, index: 50
2024/03/04 22:13:07 139175 CMIT Server 1 applied command 250525260602880999 | term: 3, index: 51
2024/03/04 22:13:07 139263 CMIT Server 2 applied command 250525260602880999 | term: 3, index: 51
2024/03/04 22:13:07 139924 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 139925 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 139926 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 139926 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 139928 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 139929 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 139932 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 139934 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 139936 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 139937 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:07 140931 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 140931 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 140932 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 140931 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:07 140934 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 140934 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 140934 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 140936 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 140937 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 140941 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 141928 VOTE Server 4 started election for term 6
2024/03/04 22:13:07 141937 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 141937 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:07 141937 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 141938 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 141939 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 141939 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:07 141940 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:07 141942 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:07 141944 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:07 141946 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 142941 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 142941 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 142942 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 142942 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 142943 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 142943 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 142945 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 142945 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 142947 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 142949 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 143954 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 143955 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 143955 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 143956 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 143956 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 143957 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 143958 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 143961 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 143961 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 143962 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 144965 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 144965 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 144965 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 144966 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 144966 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 144966 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 144967 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 144970 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 144973 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 144976 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 145559 VOTE Server 4 started election for term 7
2024/03/04 22:13:08 145976 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 145976 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 145976 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 145978 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 145978 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 145979 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 145980 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 145982 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 145982 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 145988 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 146983 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 146984 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 146985 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 146985 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 146986 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 146986 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 146987 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 146988 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 146990 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 146991 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 147992 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 147993 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 147993 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 147995 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 147996 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 147997 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 147998 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 147999 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 148001 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 148002 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 148999 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 148999 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 149001 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 149001 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 149002 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 149002 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 149004 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 149004 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 0
2024/03/04 22:13:08 149005 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 149009 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 52
2024/03/04 22:13:08 149367 VOTE Server 4 started election for term 8
2024/03/04 22:13:08 149826 LOG1 Server 3 received command 347781707456287813 | term: 28, index: 52
2024/03/04 22:13:08 150009 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 150009 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 53
2024/03/04 22:13:08 150010 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 150010 APND Server 3 sending appendEntries to 2 | nextIndex: 52, logLength: 53
2024/03/04 22:13:08 150011 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 53
2024/03/04 22:13:08 150013 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 150013 APND Server 3 sending appendEntries to 1 | nextIndex: 52, logLength: 53
2024/03/04 22:13:08 150015 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 1
2024/03/04 22:13:08 150016 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 150017 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 51, prevLogTerm: 3, leaderCommit: 51, entries: 1
2024/03/04 22:13:08 150221 CMIT Server 3 applied command 347781707456287813 | term: 28, index: 52
2024/03/04 22:13:08 151019 APND Server 3 sending appendEntries to 2 | nextIndex: 53, logLength: 53
2024/03/04 22:13:08 151019 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 151020 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 151020 APND Server 3 sending appendEntries to 1 | nextIndex: 53, logLength: 53
2024/03/04 22:13:08 151022 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 53
2024/03/04 22:13:08 151022 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 151023 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 53
2024/03/04 22:13:08 151024 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 52, prevLogTerm: 28, leaderCommit: 52, entries: 0
2024/03/04 22:13:08 151025 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 52, prevLogTerm: 28, leaderCommit: 52, entries: 0
2024/03/04 22:13:08 151029 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 151070 CMIT Server 2 applied command 347781707456287813 | term: 28, index: 52
2024/03/04 22:13:08 151070 CMIT Server 1 applied command 347781707456287813 | term: 28, index: 52
2024/03/04 22:13:08 151278 LOG1 Server 3 received command 8831727300732416604 | term: 28, index: 53
2024/03/04 22:13:08 152023 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:08 152024 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 54
2024/03/04 22:13:08 152024 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 152025 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:08 152025 APND Server 3 sending appendEntries to 1 | nextIndex: 53, logLength: 54
2024/03/04 22:13:08 152026 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:08 152026 APND Server 3 sending appendEntries to 2 | nextIndex: 53, logLength: 54
2024/03/04 22:13:08 152027 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 54
2024/03/04 22:13:08 152030 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 52, prevLogTerm: 28, leaderCommit: 52, entries: 1
2024/03/04 22:13:08 152031 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 52, prevLogTerm: 28, leaderCommit: 52, entries: 1
2024/03/04 22:13:08 152148 CMIT Server 3 applied command 8831727300732416604 | term: 28, index: 53
2024/03/04 22:13:09 153031 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:09 153031 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 54
2024/03/04 22:13:09 153031 APND Server 3 sending appendEntries to 2 | nextIndex: 54, logLength: 54
2024/03/04 22:13:09 153031 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:09 153033 APND Server 3 sending appendEntries to 1 | nextIndex: 54, logLength: 54
2024/03/04 22:13:09 153034 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:09 153035 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 54
2024/03/04 22:13:09 153036 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 53, prevLogTerm: 28, leaderCommit: 53, entries: 0
2024/03/04 22:13:09 153038 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:09 153039 APND Server 1 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 53, prevLogTerm: 28, leaderCommit: 53, entries: 0
2024/03/04 22:13:09 153083 CMIT Server 2 applied command 8831727300732416604 | term: 28, index: 53
2024/03/04 22:13:09 153084 CMIT Server 1 applied command 8831727300732416604 | term: 28, index: 53
2024/03/04 22:13:09 153147 LOG1 Server 3 received command 2510763358820404348 | term: 28, index: 54
2024/03/04 22:13:09 154042 APND Server 3 sending appendEntries to 4 | nextIndex: 52, logLength: 55
2024/03/04 22:13:09 154042 APND Server 0 sending appendEntries to 1 | nextIndex: 2, logLength: 102
2024/03/04 22:13:09 154043 APND Server 3 sending appendEntries to 2 | nextIndex: 54, logLength: 55
2024/03/04 22:13:09 154043 APND Server 0 sending appendEntries to 3 | nextIndex: 52, logLength: 102
2024/03/04 22:13:09 154044 APND Server 0 sending appendEntries to 4 | nextIndex: 102, logLength: 102
2024/03/04 22:13:09 154044 APND Server 3 sending appendEntries to 0 | nextIndex: 52, logLength: 55
2024/03/04 22:13:09 154045 APND Server 0 sending appendEntries to 2 | nextIndex: 2, logLength: 102
2024/03/04 22:13:09 154047 APND Server 3 sending appendEntries to 1 | nextIndex: 54, logLength: 55
2024/03/04 22:13:09 154048 APND Server 2 received appendEntries | term: 28, leaderId: 3, prevLogIndex: 53, prevLogTerm: 28, leaderCommit: 53, entries: 1
